Timestamp;Light Intensity;Temperature in Celsius;Temperature in Fahrenheit
2022-04-09 10:40:09;95.14;17.55;63.58
2022-04-09 10:40:15;94.51;17.72;63.89
2022-04-09 10:40:22;95.29;17.67;63.81
2022-04-09 10:40:28;95.09;17.78;64.01
2022-04-09 10:40:34;94.6;17.67;63.81
2022-04-09 10:40:41;93.5;17.82;64.08
2022-04-09 10:40:47;94.7;17.85;64.12
2022-04-09 10:40:54;94.95;17.87;64.16
2022-04-09 10:41:00;95.12;17.85;64.12
2022-04-09 10:41:06;94.6;17.67;63.81
2022-04-09 10:41:13;94.7;17.7;63.85
2022-04-09 10:41:19;94.65;17.59;63.66
2022-04-09 10:41:26;95.02;17.7;63.85
2022-04-09 10:41:32;95.09;17.52;63.54
2022-04-09 10:41:38;94.73001;17.76;63.97
2022-04-09 10:41:45;95.07;17.48;63.47
2022-04-09 10:41:51;95.24;17.59;63.66
2022-04-09 10:41:58;94.58;17.59;63.66
2022-04-09 10:42:04;94.85;17.52;63.54
2022-04-09 10:42:10;94.90001;17.67;63.81
2022-04-09 10:42:17;94.65;17.98;64.36
2022-04-09 10:42:23;95.29;18.28;64.9
2022-04-09 10:42:30;94.65;17.59;63.66
2022-04-09 10:42:36;94.56;17.55;63.58
2022-04-09 10:42:42;94.6;17.48;63.47
2022-04-09 10:42:49;95.19;17.63;63.74
2022-04-09 10:42:55;95.02;17.48;63.47
2022-04-09 10:43:02;94.75;17.8;64.05
2022-04-09 10:43:08;95.07;17.72;63.89
2022-04-09 10:43:14;94.46;17.5;63.5
2022-04-09 10:43:21;95.48;17.5;63.5
2022-04-09 10:43:27;94.51;17.95;64.32
2022-04-09 10:43:34;94.56;18.02;64.43
2022-04-09 10:43:40;93.63;17.82;64.08
2022-04-09 10:43:46;95.07;17.76;63.97
2022-04-09 10:43:53;94.65;17.7;63.85
2022-04-09 10:43:59;95.09;17.93;64.28
2022-04-09 10:44:06;94.51;17.59;63.66
2022-04-09 10:44:12;94.43;17.63;63.74
2022-04-09 10:44:18;94.97001;17.65;63.77
2022-04-09 10:44:25;95.39001;17.82;64.08
2022-04-09 10:44:31;94.75;17.72;63.89
2022-04-09 10:44:38;94.90001;17.87;64.16
2022-04-09 10:44:44;94.78;17.63;63.74
2022-04-09 10:44:50;95.07;17.63;63.74
2022-04-09 10:44:57;94.43;17.67;63.81
2022-04-09 10:45:03;95.39001;18.0;64.39
2022-04-09 10:45:10;95.36;17.76;63.97
2022-04-09 10:45:16;94.58;17.61;63.7
2022-04-09 10:45:22;95.02;17.61;63.7
2022-04-09 10:45:29;94.56;17.61;63.7
2022-04-09 10:45:35;94.53;17.7;63.85
2022-04-09 10:45:42;94.26001;17.89;64.2
2022-04-09 10:45:48;94.95;17.72;63.89
2022-04-09 10:45:54;95.04001;17.8;64.05
2022-04-09 10:46:01;95.39001;17.76;63.97
2022-04-09 10:46:07;94.63;17.78;64.01
2022-04-09 10:46:14;94.92;17.72;63.89
2022-04-09 10:46:20;95.26;17.91;64.24
2022-04-09 10:46:26;94.90001;17.98;64.36
2022-04-09 10:46:33;94.8;18.02;64.43
2022-04-09 10:46:39;94.82;17.98;64.36
2022-04-09 10:46:46;95.0;17.89;64.2
2022-04-09 10:46:52;94.26001;17.85;64.12
2022-04-09 10:46:59;95.36;18.04;64.47
2022-04-09 10:47:05;94.53;17.59;63.66
2022-04-09 10:47:11;94.56;17.85;64.12
2022-04-09 10:47:18;95.29;17.89;64.2
2022-04-09 10:47:24;94.73001;17.91;64.24
2022-04-09 10:47:31;95.24;17.89;64.2
2022-04-09 10:47:37;94.8;17.61;63.7
2022-04-09 10:47:43;94.46;17.67;63.81
2022-04-09 10:47:50;94.65;17.5;63.5
2022-04-09 10:47:56;95.21;17.61;63.7
2022-04-09 10:48:03;94.48001;17.76;63.97
2022-04-09 10:48:09;94.95;17.5;63.5
2022-04-09 10:48:15;95.19;17.63;63.74
2022-04-09 10:48:22;95.07;17.44;63.39
2022-04-09 10:48:28;95.26;17.44;63.39
2022-04-09 10:48:35;94.92;17.63;63.74
2022-04-09 10:48:41;94.75;17.67;63.81
2022-04-09 10:48:47;94.90001;17.52;63.54
2022-04-09 10:48:54;95.24;17.55;63.58
2022-04-09 10:49:00;95.04001;17.5;63.5
2022-04-09 10:49:07;94.19001;17.82;64.08
2022-04-09 10:49:13;95.21;17.89;64.2
2022-04-09 10:49:19;94.82;18.62;65.52
2022-04-09 10:49:26;94.6;17.67;63.81
2022-04-09 10:49:32;94.78;17.76;63.97
2022-04-09 10:49:39;94.85;17.87;64.16
2022-04-09 10:49:45;94.21;18.15;64.66
2022-04-09 10:49:51;94.7;17.85;64.12
2022-04-09 10:49:58;94.87;18.06;64.51
2022-04-09 10:50:04;94.29;18.71;65.67
2022-04-09 10:50:11;94.87;18.02;64.43
2022-04-09 10:50:17;94.6;17.85;64.12
2022-04-09 10:50:23;94.75;18.15;64.66
2022-04-09 10:50:30;94.63;18.17;64.7
2022-04-09 10:50:36;94.97001;18.13;64.63
2022-04-09 10:50:43;94.56;17.76;63.97
2022-04-09 10:50:49;94.26001;18.13;64.63
2022-04-09 10:50:55;94.56;18.1;64.59
2022-04-09 10:51:02;94.58;18.02;64.43
2022-04-09 10:51:08;94.85;17.87;64.16
2022-04-09 10:51:15;94.38;17.91;64.24
2022-04-09 10:51:21;94.41001;17.67;63.81
2022-04-09 10:51:27;94.58;17.93;64.28
2022-04-09 10:51:34;95.14;17.78;64.01
2022-04-09 10:51:40;94.75;18.06;64.51
2022-04-09 10:51:47;94.75;18.04;64.47
2022-04-09 10:51:53;94.75;18.75;65.75
2022-04-09 10:51:59;94.8;17.95;64.32
2022-04-09 10:52:06;94.68;17.67;63.81
2022-04-09 10:52:12;94.95;17.7;63.85
2022-04-09 10:52:19;94.68;17.95;64.32
2022-04-09 10:52:25;94.90001;17.89;64.2
2022-04-09 10:52:31;94.65;20.47;68.85
2022-04-09 10:52:38;94.6;17.65;63.77
2022-04-09 10:52:44;95.0;17.72;63.89
2022-04-09 10:52:51;94.36;18.0;64.39
2022-04-09 10:52:57;94.36;18.06;64.51
2022-04-09 10:53:03;94.7;18.13;64.63
2022-04-09 10:53:10;94.19001;17.87;64.16
2022-04-09 10:53:16;95.09;17.63;63.74
2022-04-09 10:53:23;94.36;17.98;64.36
2022-04-09 10:53:29;93.99;17.67;63.81
2022-04-09 10:53:35;94.41001;17.93;64.28
2022-04-09 10:53:42;94.95;18.0;64.39
2022-04-09 10:53:48;94.36;17.89;64.2
2022-04-09 10:53:55;94.63;17.82;64.08
2022-04-09 10:54:01;95.04001;17.65;63.77
2022-04-09 10:54:07;93.95;17.76;63.97
2022-04-09 10:54:14;94.43;17.52;63.54
2022-04-09 10:54:20;94.97001;17.82;64.08
2022-04-09 10:54:27;94.56;17.59;63.66
2022-04-09 10:54:33;94.7;17.8;64.05
2022-04-09 10:54:40;94.51;17.63;63.74
2022-04-09 10:54:46;94.36;17.89;64.2
2022-04-09 10:54:52;94.38;17.57;63.62
2022-04-09 10:54:59;94.07001;17.48;63.47
2022-04-09 10:55:05;94.36;17.76;63.97
2022-04-09 10:55:12;94.41001;17.91;64.24
2022-04-09 10:55:18;94.48001;17.98;64.36
2022-04-09 10:55:24;92.75001;17.87;64.16
2022-04-09 10:55:31;94.29;18.1;64.59
2022-04-09 10:55:37;94.36;17.67;63.81
2022-04-09 10:55:44;94.85;17.63;63.74
2022-04-09 10:55:50;94.36;17.7;63.85
2022-04-09 10:55:56;94.29;17.95;64.32
2022-04-09 10:56:03;93.9;17.65;63.77
2022-04-09 10:56:09;94.19001;17.44;63.39
2022-04-09 10:56:16;94.08999;17.63;63.74
2022-04-09 10:56:22;93.97;17.67;63.81
2022-04-09 10:56:28;94.16;17.82;64.08
2022-04-09 10:56:35;94.29;18.0;64.39
2022-04-09 10:56:41;94.43;17.7;63.85
2022-04-09 10:56:48;94.41001;18.04;64.47
2022-04-09 10:56:54;94.26001;17.76;63.97
2022-04-09 10:57:00;94.12001;17.76;63.97
2022-04-09 10:57:07;94.34;17.76;63.97
2022-04-09 10:57:13;93.33;18.0;64.39
2022-04-09 10:57:20;93.68;18.06;64.51
2022-04-09 10:57:26;94.51;17.95;64.32
2022-04-09 10:57:32;94.19001;17.98;64.36
2022-04-09 10:57:39;94.01999;17.87;64.16
2022-04-09 10:57:45;93.63;18.06;64.51
2022-04-09 10:57:52;94.01999;17.95;64.32
2022-04-09 10:57:58;93.9;17.98;64.36
2022-04-09 10:58:04;94.12001;17.98;64.36
2022-04-09 10:58:11;94.07001;18.0;64.39
2022-04-09 10:58:17;94.01999;17.98;64.36
2022-04-09 10:58:24;94.14001;17.89;64.2
2022-04-09 10:58:30;93.53;17.98;64.36
2022-04-09 10:58:36;93.31;18.13;64.63
2022-04-09 10:58:43;93.58001;17.82;64.08
2022-04-09 10:58:49;94.12001;18.06;64.51
2022-04-09 10:58:56;93.72001;18.0;64.39
2022-04-09 10:59:02;93.72001;17.8;64.05
2022-04-09 10:59:08;93.5;18.06;64.51
2022-04-09 10:59:15;94.29;17.78;64.01
2022-04-09 10:59:21;93.87;17.95;64.32
2022-04-09 10:59:28;93.8;17.98;64.36
2022-04-09 10:59:34;94.36;17.78;64.01
2022-04-09 10:59:40;94.07001;17.98;64.36
2022-04-09 10:59:47;93.99;17.89;64.2
2022-04-09 10:59:53;94.24;18.06;64.51
2022-04-09 11:00:00;93.9;17.8;64.05
2022-04-09 11:00:06;93.92;17.72;63.89
2022-04-09 11:00:12;93.68;17.67;63.81
2022-04-09 11:00:19;94.29;17.98;64.36
2022-04-09 11:00:25;93.97;17.7;63.85
2022-04-09 11:00:32;92.82001;17.89;64.2
2022-04-09 11:00:38;94.29;17.8;64.05
2022-04-09 11:00:44;93.28;18.0;64.39
2022-04-09 11:00:51;94.08999;17.72;63.89
2022-04-09 11:00:57;93.63;18.02;64.43
2022-04-09 11:01:04;94.01999;17.95;64.32
2022-04-09 11:01:10;94.24;17.89;64.2
2022-04-09 11:01:17;94.24;17.72;63.89
2022-04-09 11:01:23;93.5;17.98;64.36
2022-04-09 11:01:29;93.41001;18.0;64.39
2022-04-09 11:01:36;93.33;17.63;63.74
2022-04-09 11:01:42;93.92;17.8;64.05
2022-04-09 11:01:48;93.82;17.89;64.2
2022-04-09 11:01:55;93.26;17.78;64.01
2022-04-09 11:02:01;94.31;17.89;64.2
2022-04-09 11:02:08;93.8;17.76;63.97
2022-04-09 11:02:14;94.24;17.85;64.12
2022-04-09 11:02:20;93.77;17.76;63.97
2022-04-09 11:02:27;93.48001;17.59;63.66
2022-04-09 11:02:33;94.01999;17.93;64.28
2022-04-09 11:02:40;93.9;17.78;64.01
2022-04-09 11:02:46;93.75;17.76;63.97
2022-04-09 11:02:53;94.07001;17.87;64.16
2022-04-09 11:02:59;93.72001;17.85;64.12
2022-04-09 11:03:05;90.6;17.72;63.89
2022-04-09 11:03:12;94.16;18.06;64.51
2022-04-09 11:03:18;93.28;17.89;64.2
2022-04-09 11:03:25;94.46;18.17;64.7
2022-04-09 11:03:31;94.41001;18.15;64.66
2022-04-09 11:03:37;94.31;17.76;63.97
2022-04-09 11:03:44;94.12001;17.8;64.05
2022-04-09 11:03:50;94.36;18.0;64.39
2022-04-09 11:03:57;94.36;17.95;64.32
2022-04-09 11:04:03;94.41001;17.67;63.81
2022-04-09 11:04:09;93.65001;18.1;64.59
2022-04-09 11:04:16;93.55;18.02;64.43
2022-04-09 11:04:22;94.41001;18.02;64.43
2022-04-09 11:04:29;94.16;17.7;63.85
2022-04-09 11:04:35;94.21;17.76;63.97
2022-04-09 11:04:41;93.65001;17.67;63.81
2022-04-09 11:04:48;94.16;17.8;64.05
2022-04-09 11:04:54;92.92;17.7;63.85
2022-04-09 11:05:01;93.68;17.95;64.32
2022-04-09 11:05:07;94.04;17.95;64.32
2022-04-09 11:05:13;94.16;17.91;64.24
2022-04-09 11:05:20;94.01999;17.67;63.81
2022-04-09 11:05:26;93.87;18.04;64.47
2022-04-09 11:05:33;93.99;17.8;64.05
2022-04-09 11:05:39;94.48001;17.29;63.12
2022-04-09 11:05:45;94.08999;17.87;64.16
2022-04-09 11:05:52;93.92;17.76;63.97
2022-04-09 11:05:58;94.19001;17.63;63.74
2022-04-09 11:06:05;93.77;17.44;63.39
2022-04-09 11:06:11;93.65001;17.61;63.7
2022-04-09 11:06:17;94.26001;17.85;64.12
2022-04-09 11:06:24;94.12001;17.8;64.05
2022-04-09 11:06:30;94.08999;17.46;63.43
2022-04-09 11:06:37;94.07001;17.46;63.43
2022-04-09 11:06:43;94.21;17.72;63.89
2022-04-09 11:06:49;94.19001;17.89;64.2
2022-04-09 11:06:56;94.21;17.85;64.12
2022-04-09 11:07:02;94.01999;17.76;63.97
2022-04-09 11:07:09;94.38;17.55;63.58
2022-04-09 11:07:15;94.36;17.61;63.7
2022-04-09 11:07:21;94.16;17.59;63.66
2022-04-09 11:07:28;94.63;17.52;63.54
2022-04-09 11:07:34;93.72001;17.89;64.2
2022-04-09 11:07:41;94.26001;17.78;64.01
2022-04-09 11:07:47;94.21;17.61;63.7
2022-04-09 11:07:53;93.72001;17.76;63.97
2022-04-09 11:08:00;93.6;17.61;63.7
2022-04-09 11:08:06;94.12001;17.65;63.77
2022-04-09 11:08:13;94.19001;17.61;63.7
2022-04-09 11:08:19;94.14001;17.65;63.77
2022-04-09 11:08:25;94.68;17.52;63.54
2022-04-09 11:08:32;94.04;17.67;63.81
2022-04-09 11:08:38;93.63;17.63;63.74
2022-04-09 11:08:45;92.92;17.42;63.35
2022-04-09 11:08:51;94.07001;17.42;63.35
2022-04-09 11:08:57;94.63;17.44;63.39
2022-04-09 11:09:04;94.43;17.67;63.81
2022-04-09 11:09:10;94.08999;17.7;63.85
2022-04-09 11:09:17;94.31;17.52;63.54
2022-04-09 11:09:23;94.78;17.61;63.7
2022-04-09 11:09:29;94.26001;17.59;63.66
2022-04-09 11:09:36;94.19001;17.52;63.54
2022-04-09 11:09:42;94.26001;17.89;64.2
2022-04-09 11:09:49;93.87;17.59;63.66
2022-04-09 11:09:55;94.48001;17.59;63.66
2022-04-09 11:10:02;94.73001;17.82;64.08
2022-04-09 11:10:08;94.43;17.74;63.93
2022-04-09 11:10:14;93.87;17.55;63.58
2022-04-09 11:10:21;94.26001;17.65;63.77
2022-04-09 11:10:27;93.92;17.87;64.16
2022-04-09 11:10:34;93.85;17.85;64.12
2022-04-09 11:10:40;94.12001;17.65;63.77
2022-04-09 11:10:46;94.51;17.85;64.12
2022-04-09 11:10:53;94.87;17.65;63.77
2022-04-09 11:10:59;94.41001;17.65;63.77
2022-04-09 11:11:06;94.46;17.85;64.12
2022-04-09 11:11:12;94.38;17.63;63.74
2022-04-09 11:11:18;94.56;17.67;63.81
2022-04-09 11:11:25;94.68;17.65;63.77
2022-04-09 11:11:31;94.73001;17.8;64.05
2022-04-09 11:11:38;94.24;17.55;63.58
2022-04-09 11:11:44;94.07001;17.7;63.85
2022-04-09 11:11:50;94.51;17.76;63.97
2022-04-09 11:11:57;94.92;17.85;64.12
2022-04-09 11:12:03;94.04;17.87;64.16
2022-04-09 11:12:10;94.68;17.82;64.08
2022-04-09 11:12:16;94.68;17.98;64.36
2022-04-09 11:12:22;94.85;17.91;64.24
2022-04-09 11:12:29;94.97001;17.78;64.01
2022-04-09 11:12:35;94.87;18.02;64.43
2022-04-09 11:12:42;95.02;17.76;63.97
2022-04-09 11:12:48;94.43;17.89;64.2
2022-04-09 11:12:54;94.31;18.06;64.51
2022-04-09 11:13:01;95.07;18.04;64.47
2022-04-09 11:13:07;93.92;17.87;64.16
2022-04-09 11:13:14;94.7;17.72;63.89
2022-04-09 11:13:20;95.09;17.7;63.85
2022-04-09 11:13:26;94.19001;17.8;64.05
2022-04-09 11:13:33;94.95;17.67;63.81
2022-04-09 11:13:39;95.07;17.78;64.01
2022-04-09 11:13:46;94.34;18.13;64.63
2022-04-09 11:13:52;94.31;17.89;64.2
2022-04-09 11:13:58;95.19;18.23;64.82
2022-04-09 11:14:05;94.8;18.13;64.63
2022-04-09 11:14:11;95.04001;17.8;64.05
2022-04-09 11:14:18;94.8;18.1;64.59
2022-04-09 11:14:24;94.68;17.95;64.32
2022-04-09 11:14:30;94.8;17.95;64.32
2022-04-09 11:14:37;94.46;17.72;63.89
2022-04-09 11:14:43;94.51;17.7;63.85
2022-04-09 11:14:50;95.33999;17.67;63.81
2022-04-09 11:14:56;94.63;17.76;63.97
2022-04-09 11:15:02;94.97001;17.72;63.89
2022-04-09 11:15:09;94.41001;17.95;64.32
2022-04-09 11:15:15;95.0;17.89;64.2
2022-04-09 11:15:22;95.19;17.85;64.12
2022-04-09 11:15:28;94.51;17.65;63.77
2022-04-09 11:15:34;94.87;17.74;63.93
2022-04-09 11:15:41;95.02;17.72;63.89
2022-04-09 11:15:47;94.97001;17.91;64.24
2022-04-09 11:15:54;94.51;17.52;63.54
2022-04-09 11:16:00;95.33999;17.8;64.05
2022-04-09 11:16:06;94.6;18.0;64.39
2022-04-09 11:16:13;95.33999;17.98;64.36
2022-04-09 11:16:19;94.6;17.82;64.08
2022-04-09 11:16:26;94.8;17.76;63.97
2022-04-09 11:16:32;95.02;18.04;64.47
2022-04-09 11:16:38;95.0;18.17;64.7
2022-04-09 11:16:45;94.75;17.87;64.16
2022-04-09 11:16:51;94.58;17.82;64.08
2022-04-09 11:16:58;95.41;18.75;65.75
2022-04-09 11:17:04;94.51;18.17;64.7
2022-04-09 11:17:10;94.87;18.0;64.39
2022-04-09 11:17:17;94.6;18.06;64.51
2022-04-09 11:17:23;95.24;17.85;64.12
2022-04-09 11:17:30;95.04001;17.8;64.05
2022-04-09 11:17:36;95.17;17.8;64.05
2022-04-09 11:17:43;95.0;17.85;64.12
2022-04-09 11:17:49;94.78;18.04;64.47
2022-04-09 11:17:55;95.09;17.76;63.97
2022-04-09 11:18:02;95.02;18.06;64.51
2022-04-09 11:18:08;94.90001;18.0;64.39
2022-04-09 11:18:15;94.68;17.89;64.2
2022-04-09 11:18:21;94.87;18.06;64.51
2022-04-09 11:18:27;95.02;17.95;64.32
2022-04-09 11:18:34;94.51;18.19;64.74
2022-04-09 11:18:40;94.41001;17.98;64.36
2022-04-09 11:18:47;95.07;18.06;64.51
2022-04-09 11:18:53;95.07;18.0;64.39
2022-04-09 11:18:59;95.17;17.85;64.12
2022-04-09 11:19:06;94.6;17.98;64.36
2022-04-09 11:19:12;94.97001;18.13;64.63
2022-04-09 11:19:19;94.36;17.78;64.01
2022-04-09 11:19:25;94.78;17.95;64.32
2022-04-09 11:19:31;94.34;18.0;64.39
2022-04-09 11:19:38;95.07;17.93;64.28
2022-04-09 11:19:44;94.65;17.8;64.05
2022-04-09 11:19:51;94.46;17.87;64.16
2022-04-09 11:19:57;94.95;17.8;64.05
2022-04-09 11:20:03;94.68;18.0;64.39
2022-04-09 11:20:10;94.8;18.06;64.51
2022-04-09 11:20:16;94.92;17.95;64.32
2022-04-09 11:20:23;94.8;17.78;64.01
2022-04-09 11:20:29;94.31;17.87;64.16
2022-04-09 11:20:35;94.78;17.82;64.08
2022-04-09 11:20:42;95.04001;18.02;64.43
2022-04-09 11:20:48;94.78;17.87;64.16
2022-04-09 11:20:55;94.21;18.19;64.74
2022-04-09 11:21:01;94.7;18.38;65.09
2022-04-09 11:21:07;94.8;18.08;64.55
2022-04-09 11:21:14;93.85;18.3;64.94
2022-04-09 11:21:20;94.73001;18.02;64.43
2022-04-09 11:21:27;95.14;18.1;64.59
2022-04-09 11:21:33;94.56;18.19;64.74
2022-04-09 11:21:39;94.65;18.32;64.97
2022-04-09 11:21:46;94.41001;18.04;64.47
2022-04-09 11:21:52;94.38;18.17;64.7
2022-04-09 11:21:59;95.0;17.93;64.28
2022-04-09 11:22:05;94.65;18.0;64.39
2022-04-09 11:22:11;93.21;17.85;64.12
2022-04-09 11:22:18;92.89001;18.1;64.59
2022-04-09 11:22:24;94.7;18.02;64.43
2022-04-09 11:22:31;94.43;18.4;65.13
2022-04-09 11:22:37;94.6;18.19;64.74
2022-04-09 11:22:43;94.87;18.06;64.51
2022-04-09 11:22:50;94.58;17.98;64.36
2022-04-09 11:22:56;94.51;18.13;64.63
2022-04-09 11:23:03;94.51;17.78;64.01
2022-04-09 11:23:09;94.8;17.8;64.05
2022-04-09 11:23:15;94.29;18.06;64.51
2022-04-09 11:23:22;93.82;18.02;64.43
2022-04-09 11:23:28;93.72001;18.1;64.59
2022-04-09 11:23:35;94.58;18.34;65.01
2022-04-09 11:23:41;94.07001;17.89;64.2
2022-04-09 11:23:47;93.97;18.23;64.82
2022-04-09 11:23:54;94.48001;17.87;64.16
2022-04-09 11:24:00;94.12001;17.8;64.05
2022-04-09 11:24:07;93.46;17.93;64.28
2022-04-09 11:24:13;94.24;17.82;64.08
2022-04-09 11:24:19;93.92;17.98;64.36
2022-04-09 11:24:26;93.82;17.7;63.85
2022-04-09 11:24:32;94.08999;18.0;64.39
2022-04-09 11:24:39;93.97;18.15;64.66
2022-04-09 11:24:45;93.82;18.06;64.51
2022-04-09 11:24:52;94.01999;18.06;64.51
2022-04-09 11:24:58;93.99;17.76;63.97
2022-04-09 11:25:04;93.38;17.95;64.32
2022-04-09 11:25:11;94.26001;18.06;64.51
2022-04-09 11:25:17;93.33;18.06;64.51
2022-04-09 11:25:24;93.41001;17.7;63.85
2022-04-09 11:25:30;93.72001;17.78;64.01
2022-04-09 11:25:36;93.6;17.78;64.01
2022-04-09 11:25:43;93.06;17.93;64.28
2022-04-09 11:25:49;93.97;17.82;64.08
2022-04-09 11:25:56;93.38;17.52;63.54
2022-04-09 11:26:02;93.43;17.52;63.54
2022-04-09 11:26:08;93.24;17.89;64.2
2022-04-09 11:26:15;93.85;17.82;64.08
2022-04-09 11:26:21;92.94001;17.85;64.12
2022-04-09 11:26:28;93.33;17.87;64.16
2022-04-09 11:26:34;92.87001;17.89;64.2
2022-04-09 11:26:40;93.33;17.59;63.66
2022-04-09 11:26:47;93.33;17.87;64.16
2022-04-09 11:26:53;93.33;17.63;63.74
2022-04-09 11:27:00;93.21;17.78;64.01
2022-04-09 11:27:06;93.5;17.82;64.08
2022-04-09 11:27:12;92.92;17.44;63.39
2022-04-09 11:27:19;93.14;17.76;63.97
2022-04-09 11:27:25;92.7;17.42;63.35
2022-04-09 11:27:32;92.94001;17.61;63.7
2022-04-09 11:27:38;92.48;17.55;63.58
2022-04-09 11:27:44;92.72;17.5;63.5
2022-04-09 11:27:51;92.45;17.7;63.85
2022-04-09 11:27:57;93.09;17.65;63.77
2022-04-09 11:28:04;92.06;17.93;64.28
2022-04-09 11:28:10;90.75;17.72;63.89
2022-04-09 11:28:16;92.43;17.52;63.54
2022-04-09 11:28:23;92.21;17.5;63.5
2022-04-09 11:28:29;91.77;17.55;63.58
2022-04-09 11:28:36;92.5;17.8;64.05
2022-04-09 11:28:42;91.87;17.7;63.85
2022-04-09 11:28:48;91.94;17.63;63.74
2022-04-09 11:28:55;90.99;17.61;63.7
2022-04-09 11:29:01;91.48001;17.85;64.12
2022-04-09 11:29:08;91.97001;17.98;64.36
2022-04-09 11:29:14;91.89;17.7;63.85
2022-04-09 11:29:20;91.77;17.72;63.89
2022-04-09 11:29:27;91.31;17.72;63.89
2022-04-09 11:29:33;91.50001;17.55;63.58
2022-04-09 11:29:40;91.84;17.59;63.66
2022-04-09 11:29:46;91.11;17.65;63.77
2022-04-09 11:29:52;91.36001;17.7;63.85
2022-04-09 11:29:59;91.58;17.8;64.05
2022-04-09 11:30:05;91.4;17.5;63.5
2022-04-09 11:30:12;91.23;17.87;64.16
2022-04-09 11:30:18;90.77;17.7;63.85
2022-04-09 11:30:24;90.6;17.8;64.05
2022-04-09 11:30:31;90.89;17.55;63.58
2022-04-09 11:30:37;90.65001;17.93;64.28
2022-04-09 11:30:44;91.09;17.52;63.54
2022-04-09 11:30:50;90.92;17.8;64.05
2022-04-09 11:30:56;90.7;17.7;63.85
2022-04-09 11:31:03;90.77;17.59;63.66
2022-04-09 11:31:09;90.72001;17.72;63.89
2022-04-09 11:31:16;90.4;17.65;63.77
2022-04-09 11:31:22;90.99;17.61;63.7
2022-04-09 11:31:28;90.79;17.63;63.74
2022-04-09 11:31:35;91.18;17.98;64.36
2022-04-09 11:31:41;90.97;17.59;63.66
2022-04-09 11:31:48;90.6;17.55;63.58
2022-04-09 11:31:54;90.5;17.5;63.5
2022-04-09 11:32:00;90.48;17.59;63.66
2022-04-09 11:32:07;90.75;17.82;64.08
2022-04-09 11:32:13;90.72001;17.55;63.58
2022-04-09 11:32:20;90.4;18.4;65.13
2022-04-09 11:32:26;90.45;17.87;64.16
2022-04-09 11:32:33;90.5;17.72;63.89
2022-04-09 11:32:39;90.53;18.13;64.63
2022-04-09 11:32:45;90.55;17.93;64.28
2022-04-09 11:32:52;90.6;17.8;64.05
2022-04-09 11:32:58;89.92;17.98;64.36
2022-04-09 11:33:05;90.75;17.93;64.28
2022-04-09 11:33:11;90.87001;17.74;63.93
2022-04-09 11:33:17;90.33;17.5;63.5
2022-04-09 11:33:24;90.18001;17.48;63.47
2022-04-09 11:33:30;89.96;17.44;63.39
2022-04-09 11:33:37;90.6;17.46;63.43
2022-04-09 11:33:43;90.01;17.5;63.5
2022-04-09 11:33:49;89.96;17.76;63.97
2022-04-09 11:33:56;89.94;17.52;63.54
2022-04-09 11:34:02;89.94;17.95;64.32
2022-04-09 11:34:09;89.87;17.85;64.12
2022-04-09 11:34:15;89.92;17.72;63.89
2022-04-09 11:34:21;90.48;17.52;63.54
2022-04-09 11:34:28;90.01;17.65;63.77
2022-04-09 11:34:34;89.38;17.7;63.85
2022-04-09 11:34:41;89.94;17.98;64.36
2022-04-09 11:34:47;89.87;17.72;63.89
2022-04-09 11:34:53;89.94;17.7;63.85
2022-04-09 11:35:00;89.67;17.65;63.77
2022-04-09 11:35:06;89.96;17.7;63.85
2022-04-09 11:35:13;89.65;17.72;63.89
2022-04-09 11:35:19;90.26;17.8;64.05
2022-04-09 11:35:25;89.28;17.55;63.58
2022-04-09 11:35:32;89.40001;17.8;64.05
2022-04-09 11:35:38;90.11001;17.65;63.77
2022-04-09 11:35:45;89.87;17.67;63.81
2022-04-09 11:35:51;88.43;17.61;63.7
2022-04-09 11:35:57;89.74;17.87;64.16
2022-04-09 11:36:04;89.52;17.72;63.89
2022-04-09 11:36:10;90.11001;17.87;64.16
2022-04-09 11:36:17;90.06;17.8;64.05
2022-04-09 11:36:23;89.5;17.63;63.74
2022-04-09 11:36:29;89.67;17.31;63.16
2022-04-09 11:36:36;89.26001;17.57;63.62
2022-04-09 11:36:42;89.79;17.55;63.58
2022-04-09 11:36:49;89.52;17.87;64.16
2022-04-09 11:36:55;89.43;17.63;63.74
2022-04-09 11:37:01;89.96;17.59;63.66
2022-04-09 11:37:08;89.62001;17.85;64.12
2022-04-09 11:37:14;90.11001;17.48;63.47
2022-04-09 11:37:21;89.92;17.35;63.23
2022-04-09 11:37:27;89.82;17.82;64.08
2022-04-09 11:37:33;89.43;17.46;63.43
2022-04-09 11:37:40;88.4;17.46;63.43
2022-04-09 11:37:46;90.04001;17.7;63.85
2022-04-09 11:37:53;89.94;17.5;63.5
2022-04-09 11:37:59;90.48;17.55;63.58
2022-04-09 11:38:05;90.35;17.61;63.7
2022-04-09 11:38:12;89.92;17.5;63.5
2022-04-09 11:38:18;90.14;17.48;63.47
2022-04-09 11:38:25;90.09;17.35;63.23
2022-04-09 11:38:31;90.11001;17.44;63.39
2022-04-09 11:38:37;90.67;17.39;63.31
2022-04-09 11:38:44;90.01;17.61;63.7
2022-04-09 11:38:50;89.94;17.87;64.16
2022-04-09 11:38:57;90.87001;17.5;63.5
2022-04-09 11:39:03;90.55;17.93;64.28
